"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1021","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1021-deshibazaarbd---102-1638165816-1638165816-61a46d3879214.webp","tecmart-bd-48inch-x-24inch-cnvs-1021-deshibazaarbd---102-1638165816-1638165816-61a46d3879214.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1038","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1038-deshibazaarbd---103-1638165816-1638165816-61a46d38893ff.webp","tecmart-bd-48inch-x-24inch-cnvs-1038-deshibazaarbd---103-1638165816-1638165816-61a46d38893ff.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1050","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1050-deshibazaarbd---104-1638165816-1638165816-61a46d389857c.webp","tecmart-bd-48inch-x-24inch-cnvs-1050-deshibazaarbd---104-1638165816-1638165816-61a46d389857c.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1081","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1081-deshibazaarbd---105-1638165816-1638165816-61a46d38a79a9.webp","tecmart-bd-48inch-x-24inch-cnvs-1081-deshibazaarbd---105-1638165816-1638165816-61a46d38a79a9.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1088","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1088-deshibazaarbd---106-1638165816-1638165816-61a46d38b7d19.webp","tecmart-bd-48inch-x-24inch-cnvs-1088-deshibazaarbd---106-1638165816-1638165816-61a46d38b7d19.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1103","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1103-deshibazaarbd---107-1638165816-1638165816-61a46d38c8092.webp","tecmart-bd-48inch-x-24inch-cnvs-1103-deshibazaarbd---107-1638165816-1638165816-61a46d38c8092.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1108","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1108-deshibazaarbd---108-1638165816-1638165816-61a46d38d7456.webp","tecmart-bd-48inch-x-24inch-cnvs-1108-deshibazaarbd---108-1638165816-1638165816-61a46d38d7456.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1162","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1162-deshibazaarbd---109-1638165816-1638165816-61a46d38e78de.webp","tecmart-bd-48inch-x-24inch-cnvs-1162-deshibazaarbd---109-1638165816-1638165816-61a46d38e78de.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1174","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1174-deshibazaarbd---110-1638165817-1638165817-61a46d3903f36.webp","tecmart-bd-48inch-x-24inch-cnvs-1174-deshibazaarbd---110-1638165817-1638165817-61a46d3903f36.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1176","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1176-deshibazaarbd---111-1638165817-1638165817-61a46d39139b2.webp","tecmart-bd-48inch-x-24inch-cnvs-1176-deshibazaarbd---111-1638165817-1638165817-61a46d39139b2.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1178","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1178-deshibazaarbd---112-1638165817-1638165817-61a46d3923ce6.webp","tecmart-bd-48inch-x-24inch-cnvs-1178-deshibazaarbd---112-1638165817-1638165817-61a46d3923ce6.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1180","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1180-deshibazaarbd---113-1638165817-1638165817-61a46d39348f4.webp","tecmart-bd-48inch-x-24inch-cnvs-1180-deshibazaarbd---113-1638165817-1638165817-61a46d39348f4.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1185","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1185-deshibazaarbd---114-1638165817-1638165817-61a46d3944b88.webp","tecmart-bd-48inch-x-24inch-cnvs-1185-deshibazaarbd---114-1638165817-1638165817-61a46d3944b88.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1219","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1219-deshibazaarbd---115-1638165817-1638165817-61a46d3954f23.webp","tecmart-bd-48inch-x-24inch-cnvs-1219-deshibazaarbd---115-1638165817-1638165817-61a46d3954f23.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1243","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1243-deshibazaarbd---116-1638165817-1638165817-61a46d3963fe2.webp","tecmart-bd-48inch-x-24inch-cnvs-1243-deshibazaarbd---116-1638165817-1638165817-61a46d3963fe2.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1267","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1267-deshibazaarbd---117-1638165817-1638165817-61a46d3973f61.webp","tecmart-bd-48inch-x-24inch-cnvs-1267-deshibazaarbd---117-1638165817-1638165817-61a46d3973f61.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1274","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1274-deshibazaarbd---118-1638165817-1638165817-61a46d39833e7.webp","tecmart-bd-48inch-x-24inch-cnvs-1274-deshibazaarbd---118-1638165817-1638165817-61a46d39833e7.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-1290","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-1290-deshibazaarbd---119-1638165817-1638165817-61a46d3993160.webp","tecmart-bd-48inch-x-24inch-cnvs-1290-deshibazaarbd---119-1638165817-1638165817-61a46d3993160.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
