business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert,sku,delivery_time,status,enable_stock,current_stock,description,shipping_charge,image1,image2,image3,image4,image5,image6
discoveryproducts(bd)ltd,Zaytoon Extra Virgin Oil 100 ml,Mililiter,100,zaytoon,groceries,health-care,,215,0,,,,,"grocerie,health-care",10,,4920,active,1,100,<p>Product details of Discovery Organic Raw Extra Virgin olive oil 1 Ltr Specifications of Discovery Organic Raw Extra Virgin olive oil 1 Ltr Brand No Brand SKU 203437180_BD-1151473635 Capacity 1 Ltr Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Organic Raw Extra Virgin olive oil 1 Ltr</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Organic Raw Extra Virgin olive oil 1 Ltrhealth-care,Litre,1,discovery,groceries,cooking-items,,1740,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Organic Raw Extra Virgin olive oil 500ml Specifications of Discovery Organic Raw Extra Virgin olive oil 500ml Brand No Brand SKU 203436232_BD-1151478019 Capacity 500ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Organic Raw Extra Virgin olive oil 500ml</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Organic Raw Extra Virgin olive oil 500ml,Mililiter,500,discovery,groceries,cooking-items,,985,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Organic Raw Extra Virgin olive oil 1 Ltr Specifications of Discovery Organic Raw Extra Virgin olive oil 1 Ltr Brand No Brand SKU 203437180_BD-1151473635 Capacity 1 Ltr Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Organic Raw Extra Virgin olive oil 1 Ltr</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Organic Extra Virgin olive oil 1 Ltr,Litre,1,discovery,groceries,cooking-items,,1660,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Organic Raw Extra Virgin olive oil 500ml Specifications of Discovery Organic Raw Extra Virgin olive oil 500ml Brand No Brand SKU 203436232_BD-1151478019 Capacity 500ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Organic Raw Extra Virgin olive oil 500ml</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Organic Extra Virgin olive oil 500 ml,Mililiter,500,discovery,groceries,cooking-items,,955,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Spanish Olive Oil 100 ml TIN Specifications of Discovery Spanish Olive Oil 100 ml TIN Brand No Brand SKU 203437176_BD-1151473623 Capacity 100 ml Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Discovery Spanish Olive Oil 100 ml TIN</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Spanish Olive Oil 100 ml TIN,Mililiter,100,discovery,groceries,cooking-items,,210,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Spanish Olive Oil 150 ml TIN Specifications of Discovery Spanish Olive Oil 150 ml TIN Brand No Brand SKU 203430450_BD-1151467800 Capacity 150 ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Spanish Olive Oil 150 ml TIN</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Spanish Olive Oil 150 ml TIN,Mililiter,150,discovery,groceries,cooking-items,,290,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Spanish Olive Oil 250 ml Specifications of Discovery Spanish Olive Oil 250 ml Brand No Brand SKU 203427894_BD-1151463852 Capacity 250 ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Spanish Olive Oil 250 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Spanish Olive Oil 250 ml ,Mililiter,250,discovery,groceries,cooking-items,,360,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Spanish Olive Oil 500 ml Specifications of Discovery Spanish Olive Oil 500 ml Brand No Brand SKU 203435355_BD-1151470818 Capacity 500 ml Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Discovery Spanish Olive Oil 500 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Spanish Olive Oil 500 ml ,Mililiter,500,discovery,groceries,cooking-items,,595,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Hat Mayonnaise 473 ml Specifications of Hat Mayonnaise 473 ml Brand No Brand SKU 203434390_BD-1151474741 Capacity 473 ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Hat Mayonnaise 473 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Hat Mayonnaise 227 ml,Mililiter,227,pasta-hat,groceries,cooking-items,,125,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Hat Mayonnaise 946 ml Specifications of Hat Mayonnaise 946 ml Brand No Brand SKU 203433465_BD-1151476288 Capacity 946 ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Hat Mayonnaise 946 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Hat Mayonnaise 473 ml,Mililiter,473,pasta-hat,groceries,cooking-items,,215,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Brand: Verda Product: Varda Mayonnaise Quantity: 946ml Type: Mayonnaise Origin: UAE</p>,,,,,,,
discoveryproducts(bd)ltd,Hat Mayonnaise 946 ml,Mililiter,946,pasta-hat,groceries,cooking-items,,350,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Varda Mayonnaise 473 ml Specifications of Varda Mayonnaise 473 ml Brand Verda SKU 203439028_BD-1151468892 Capacity 473 ml Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Varda Mayonnaise 473 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Varda  Mayonnaise 227 ml,Mililiter,227,verda-pasta,groceries,cooking-items,,125,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Varda Mayonnaise 946 ml Specifications of Varda Mayonnaise 946 ml Brand Verda SKU 203437205_BD-1151473648 Capacity 946 ml Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Varda Mayonnaise 946 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Varda  Mayonnaise 473 ml,Mililiter,473,verda-pasta,groceries,cooking-items,,215,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Lokman Strawberry Jam 360 gm Specifications of Lokman Strawberry Jam 360 gm Brand Lokman SKU 203447054_BD-1151485437 Flavor Fruity Capacity 360gm Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Lokman Strawberry Jam 360 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Varda Mayonnaise 946 ml,gram,946,verda-pasta,groceries,cooking-items,,350,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Lokman Orange Jam 360gm Imported From Turkey Good Quality Glass Jar Specifications of Lokman Orange Jam 360gm Brand No Brand SKU 209021428_BD-1159264841 Flavor Fruity What&rsquo;s in the box Lokman Orange Jam 360 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Lokman Strawberry Jam 360 gm,gram,360,lokman,groceries,breakfast,,425,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Brand: Lokman Product: Lokman Strawberry Jam Quantity: 360gm Type: Jam Origin: Turkey</p>,,,,,,,
discoveryproducts(bd)ltd,Lokman Orange Jam 360 gm,gram,360,lokman,groceries,breakfast,,425,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Brand: Lokman Product: Lokman Black Berry Jam 360gm Quantity: Type: Jam Origin: Turkey</p>,,,,,,,
discoveryproducts(bd)ltd,Lokman Raspberry Jam 360 gm,gram,360,lokman,groceries,breakfast,,450,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Brand: Lokman Product: Lokman Fig Jam Quantity: 360gm Type: Jam Origin: Turkey</p>,,,,,,,
discoveryproducts(bd)ltd,Lokman Black Berry Jam 360 gm,gram,360,lokman,groceries,breakfast,,450,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Lokman Fig Jam 360 GM. Brand: Lokman. Product Type: Fig Jam. Net Weight: 360 GM. Origin: Turkey. Healthy and nutritious.</p>,,,,,,,
discoveryproducts(bd)ltd,Lokman Fig Jam 360 gm,gram,360,lokman,groceries,breakfast,,450,0,,,,,"grocerie,breakfast",10,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
